Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/StructureDefinition-nmdp-cbu-patient.json	3281	0	0	70	0	0	0	0	0	23	0	0	1	0	0	0	0	1	0	0	165	204	0	0	0	9	0	1
fsh-generated/resources/StructureDefinition-nmdp-cmv-observation.json	2166	1	0	27	0	0	0	0	0	8	0	0	0	0	0	0	0	1	0	0	97	140	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-nmdp-donor-order.json	4531	1	0	21	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	104	185	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-nmdp-donor-patient.json	2857	1	0	29	0	0	0	0	0	13	0	0	0	0	0	0	0	1	0	0	129	197	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-nmdp-donor-specimen.json	3363	1	0	16	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	76	141	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-nmdp-hemoglobin-observation.json	2738	0	0	19	0	0	0	0	0	8	0	0	0	0	0	0	0	1	0	0	106	145	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-nmdp-hla-genotype.json	2533	1	0	16	0	0	0	0	0	7	0	0	0	0	0	0	0	1	0	0	86	241	0	0	0	4	1	0
fsh-generated/resources/StructureDefinition-nmdp-idm-order.json	1048	0	0	13	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	79	136	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-nmdp-organization.json	2233	1	0	9	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	66	86	0	0	0	2	0	0
fsh-generated/resources/ValueSet-nmdp-abo-rh-type-vs.json	1164	0	0	0	0	0	0	0	0	143	0	0	0	0	0	0	0	0	0	0	4	177	0	0	0	1	0	0
fsh-generated/resources/ValueSet-nmdp-center-type-vs.json	437	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	22	0	0	0	0	0	0
fsh-generated/resources/ValueSet-nmdp-cmv-status-vs.json	476	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	3	20	0	0	0	0	0	0
fsh-generated/resources/ValueSet-nmdp-donor-status-vs.json	498	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	18	0	0	0	0	0	0
fsh-generated/resources/ValueSet-nmdp-glstring-vs.json	491	1	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	3	84	0	0	0	0	0	0
fsh-generated/resources/ValueSet-nmdp-hla-gene-name-vs.json	462	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	18	0	0	0	0	0	0
fsh-generated/resources/ValueSet-nmdp-hla-locus-loinc-vs.json	1774	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	6	77	0	0	0	0	0	0
fsh-generated/resources/ValueSet-nmdp-order-type-vs.json	422	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	18	0	0	0	0	0	0
fsh-generated/resources/ValueSet-nmdp-specimen-type-vs.json	466	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	18	0	0	0	1	0	0
/fsh-generated/includes/fsh-link-references.md	3062	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/fsh-generated/includes/menu.xml	1629	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/examples.md	20522	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/connecting-to-the-donor-api.md	9772	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/identifiers.md	5454	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/security-and-privacy.md	5215	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/order-workflow.md	4629	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/related-specifications.md	3725	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/index.md	1325	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/conventions.md	5114	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/capability-statement.md	3602	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/template/config	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/template/config/_config.yml	140	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/temp/pages/_includes/artifacts.xml	25437	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	0	0	0	0	0	0
